*NODE    ; Nodes
; iNO, X, Y, Z
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~35, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~14, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~36, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性4~25, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性2~20, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~37, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~38, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~15, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~39, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性2~21, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性4~26, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~40, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性3~16, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,31.57894736842105,32.526315789473685,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8,1.57894736842105,6.3157894736842,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~41, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性4~27, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,42.105263157894754,43.3684210526316,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8,2.10526315789474,8.42105263157896,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性2~22, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~42, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性5~43, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,84.21052631578951,86.7368421052632,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8,4.21052631578947,16.84210526315788,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性2~23, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

YES,,SLBC,1,0, 1,5,1,1,2500,3250,,,0.025,0.1,,,0.5, 1, 2, 4, 8,15.78947368421055,16.263157894736864,,,0.005,0.02,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
YES,,NBI,0,0, 1,5,1,1,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8,0.789473684210527,3.157894736842108,,,1,4,,,0.5, 1, 2, 4, 8
NO
NO
NO

0, 0, 0, 0, 0, 0
MLHP=NL_ばね特性4~28, STEEL, SPR, AUTO, I, NONE, SKEL,,
NO , NO, NO, NO, NO, NO, NO
